source,ticker,c,arm,onset_position,onset_index,delay,detected
Real_BTC,BTC,0.10000000000000001,Concept,57,2250,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,58,2281,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,59,2311,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,60,2342,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,61,2372,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,62,2403,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,63,2434,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,64,2464,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,65,2495,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,66,2525,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,67,2556,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,68,2587,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,69,2615,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,70,2646,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,71,2676,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,72,2707,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,73,2737,211,True
Real_BTC,BTC,0.10000000000000001,Concept,74,2768,180,True
Real_BTC,BTC,0.10000000000000001,Concept,75,2799,142,True
Real_BTC,BTC,0.10000000000000001,Concept,76,2829,114,True
Real_BTC,BTC,0.10000000000000001,Concept,77,2860,88,True
Real_BTC,BTC,0.10000000000000001,Concept,78,2890,57,True
Real_BTC,BTC,0.10000000000000001,Concept,79,2921,173,True
Real_BTC,BTC,0.10000000000000001,Concept,80,2952,231,True
Real_BTC,BTC,0.10000000000000001,Concept,81,2980,165,True
Real_BTC,BTC,0.10000000000000001,Concept,82,3011,171,True
Real_BTC,BTC,0.10000000000000001,Concept,83,3041,142,True
Real_BTC,BTC,0.10000000000000001,Concept,84,3072,117,True
Real_BTC,BTC,0.10000000000000001,Concept,85,3102,99,True
Real_BTC,BTC,0.10000000000000001,Concept,86,3133,98,True
Real_BTC,BTC,0.10000000000000001,Concept,87,3164,61,True
Real_BTC,BTC,0.10000000000000001,Concept,88,3194,137,True
Real_BTC,BTC,0.10000000000000001,Concept,89,3225,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,90,3255,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,91,3286,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,92,3317,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,93,3346,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,94,3377,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,95,3407,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,96,3438,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,97,3468,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,98,3499,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,99,3530,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,100,3560,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,101,3591,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,102,3621,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,103,3652,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,104,3683,-1,False
Real_BTC,BTC,0.10000000000000001,Concept,105,3711,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,0,516,344,True
Real_BTC,BTC,0.10000000000000001,Eco,1,546,322,True
Real_BTC,BTC,0.10000000000000001,Eco,2,577,280,True
Real_BTC,BTC,0.10000000000000001,Eco,3,608,249,True
Real_BTC,BTC,0.10000000000000001,Eco,4,638,219,True
Real_BTC,BTC,0.10000000000000001,Eco,5,669,202,True
Real_BTC,BTC,0.10000000000000001,Eco,6,699,173,True
Real_BTC,BTC,0.10000000000000001,Eco,7,730,334,True
Real_BTC,BTC,0.10000000000000001,Eco,8,761,302,True
Real_BTC,BTC,0.10000000000000001,Eco,9,789,275,True
Real_BTC,BTC,0.10000000000000001,Eco,10,820,241,True
Real_BTC,BTC,0.10000000000000001,Eco,11,850,219,True
Real_BTC,BTC,0.10000000000000001,Eco,12,881,189,True
Real_BTC,BTC,0.10000000000000001,Eco,13,911,168,True
Real_BTC,BTC,0.10000000000000001,Eco,14,942,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,15,973,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,16,1003,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,17,1034,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,18,1064,377,True
Real_BTC,BTC,0.10000000000000001,Eco,19,1095,327,True
Real_BTC,BTC,0.10000000000000001,Eco,20,1126,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,21,1154,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,22,1185,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,23,1215,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,24,1246,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,25,1276,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,26,1307,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,27,1338,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,28,1368,268,True
Real_BTC,BTC,0.10000000000000001,Eco,29,1399,193,True
Real_BTC,BTC,0.10000000000000001,Eco,30,1429,202,True
Real_BTC,BTC,0.10000000000000001,Eco,31,1460,145,True
Real_BTC,BTC,0.10000000000000001,Eco,32,1491,102,True
Real_BTC,BTC,0.10000000000000001,Eco,33,1519,108,True
Real_BTC,BTC,0.10000000000000001,Eco,34,1550,82,True
Real_BTC,BTC,0.10000000000000001,Eco,35,1580,261,True
Real_BTC,BTC,0.10000000000000001,Eco,36,1611,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,37,1641,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,38,1672,477,True
Real_BTC,BTC,0.10000000000000001,Eco,39,1703,443,True
Real_BTC,BTC,0.10000000000000001,Eco,40,1733,408,True
Real_BTC,BTC,0.10000000000000001,Eco,41,1764,385,True
Real_BTC,BTC,0.10000000000000001,Eco,42,1794,340,True
Real_BTC,BTC,0.10000000000000001,Eco,43,1825,309,True
Real_BTC,BTC,0.10000000000000001,Eco,44,1856,291,True
Real_BTC,BTC,0.10000000000000001,Eco,45,1885,261,True
Real_BTC,BTC,0.10000000000000001,Eco,46,1916,243,True
Real_BTC,BTC,0.10000000000000001,Eco,47,1946,283,True
Real_BTC,BTC,0.10000000000000001,Eco,48,1977,252,True
Real_BTC,BTC,0.10000000000000001,Eco,49,2007,222,True
Real_BTC,BTC,0.10000000000000001,Eco,50,2038,200,True
Real_BTC,BTC,0.10000000000000001,Eco,51,2069,128,True
Real_BTC,BTC,0.10000000000000001,Eco,52,2099,97,True
Real_BTC,BTC,0.10000000000000001,Eco,53,2130,110,True
Real_BTC,BTC,0.10000000000000001,Eco,54,2160,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,55,2191,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,56,2222,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,57,2250,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,58,2281,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,59,2311,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,60,2342,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,61,2372,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,62,2403,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,63,2434,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,64,2464,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,65,2495,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,66,2525,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,67,2556,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,68,2587,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,69,2615,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,70,2646,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,71,2676,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,72,2707,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,73,2737,367,True
Real_BTC,BTC,0.10000000000000001,Eco,74,2768,378,True
Real_BTC,BTC,0.10000000000000001,Eco,75,2799,299,True
Real_BTC,BTC,0.10000000000000001,Eco,76,2829,380,True
Real_BTC,BTC,0.10000000000000001,Eco,77,2860,357,True
Real_BTC,BTC,0.10000000000000001,Eco,78,2890,328,True
Real_BTC,BTC,0.10000000000000001,Eco,79,2921,273,True
Real_BTC,BTC,0.10000000000000001,Eco,80,2952,287,True
Real_BTC,BTC,0.10000000000000001,Eco,81,2980,238,True
Real_BTC,BTC,0.10000000000000001,Eco,82,3011,282,True
Real_BTC,BTC,0.10000000000000001,Eco,83,3041,285,True
Real_BTC,BTC,0.10000000000000001,Eco,84,3072,253,True
Real_BTC,BTC,0.10000000000000001,Eco,85,3102,228,True
Real_BTC,BTC,0.10000000000000001,Eco,86,3133,195,True
Real_BTC,BTC,0.10000000000000001,Eco,87,3164,163,True
Real_BTC,BTC,0.10000000000000001,Eco,88,3194,150,True
Real_BTC,BTC,0.10000000000000001,Eco,89,3225,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,90,3255,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,91,3286,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,92,3317,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,93,3346,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,94,3377,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,95,3407,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,96,3438,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,97,3468,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,98,3499,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,99,3530,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,100,3560,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,101,3591,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,102,3621,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,103,3652,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,104,3683,-1,False
Real_BTC,BTC,0.10000000000000001,Eco,105,3711,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,0,516,158,True
Real_BTC,BTC,0.14999999999999999,Concept,1,546,166,True
Real_BTC,BTC,0.14999999999999999,Concept,2,577,130,True
Real_BTC,BTC,0.14999999999999999,Concept,3,608,66,True
Real_BTC,BTC,0.14999999999999999,Concept,4,638,89,True
Real_BTC,BTC,0.14999999999999999,Concept,5,669,95,True
Real_BTC,BTC,0.14999999999999999,Concept,6,699,83,True
Real_BTC,BTC,0.14999999999999999,Concept,7,730,120,True
Real_BTC,BTC,0.14999999999999999,Concept,8,761,95,True
Real_BTC,BTC,0.14999999999999999,Concept,9,789,95,True
Real_BTC,BTC,0.14999999999999999,Concept,10,820,52,True
Real_BTC,BTC,0.14999999999999999,Concept,11,850,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,12,881,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,13,911,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,14,942,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,15,973,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,16,1003,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,17,1034,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,18,1064,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,19,1095,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,20,1126,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,21,1154,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,22,1185,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,23,1215,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,24,1246,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,25,1276,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,26,1307,326,True
Real_BTC,BTC,0.14999999999999999,Concept,27,1338,292,True
Real_BTC,BTC,0.14999999999999999,Concept,28,1368,200,True
Real_BTC,BTC,0.14999999999999999,Concept,29,1399,149,True
Real_BTC,BTC,0.14999999999999999,Concept,30,1429,117,True
Real_BTC,BTC,0.14999999999999999,Concept,31,1460,88,True
Real_BTC,BTC,0.14999999999999999,Concept,32,1491,58,True
Real_BTC,BTC,0.14999999999999999,Concept,33,1519,50,True
Real_BTC,BTC,0.14999999999999999,Concept,34,1550,480,True
Real_BTC,BTC,0.14999999999999999,Concept,35,1580,471,True
Real_BTC,BTC,0.14999999999999999,Concept,36,1611,443,True
Real_BTC,BTC,0.14999999999999999,Concept,37,1641,445,True
Real_BTC,BTC,0.14999999999999999,Concept,38,1672,414,True
Real_BTC,BTC,0.14999999999999999,Concept,39,1703,383,True
Real_BTC,BTC,0.14999999999999999,Concept,40,1733,351,True
Real_BTC,BTC,0.14999999999999999,Concept,41,1764,305,True
Real_BTC,BTC,0.14999999999999999,Concept,42,1794,275,True
Real_BTC,BTC,0.14999999999999999,Concept,43,1825,244,True
Real_BTC,BTC,0.14999999999999999,Concept,44,1856,198,True
Real_BTC,BTC,0.14999999999999999,Concept,45,1885,169,True
Real_BTC,BTC,0.14999999999999999,Concept,46,1916,122,True
Real_BTC,BTC,0.14999999999999999,Concept,47,1946,139,True
Real_BTC,BTC,0.14999999999999999,Concept,48,1977,109,True
Real_BTC,BTC,0.14999999999999999,Concept,49,2007,79,True
Real_BTC,BTC,0.14999999999999999,Concept,50,2038,92,True
Real_BTC,BTC,0.14999999999999999,Concept,51,2069,80,True
Real_BTC,BTC,0.14999999999999999,Concept,52,2099,66,True
Real_BTC,BTC,0.14999999999999999,Concept,53,2130,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,54,2160,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,55,2191,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,56,2222,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,57,2250,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,58,2281,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,59,2311,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,60,2342,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,61,2372,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,62,2403,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,63,2434,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,64,2464,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,65,2495,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,66,2525,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,67,2556,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,68,2587,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,69,2615,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,70,2646,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,71,2676,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,72,2707,236,True
Real_BTC,BTC,0.14999999999999999,Concept,73,2737,196,True
Real_BTC,BTC,0.14999999999999999,Concept,74,2768,165,True
Real_BTC,BTC,0.14999999999999999,Concept,75,2799,134,True
Real_BTC,BTC,0.14999999999999999,Concept,76,2829,104,True
Real_BTC,BTC,0.14999999999999999,Concept,77,2860,73,True
Real_BTC,BTC,0.14999999999999999,Concept,78,2890,47,True
Real_BTC,BTC,0.14999999999999999,Concept,79,2921,105,True
Real_BTC,BTC,0.14999999999999999,Concept,80,2952,151,True
Real_BTC,BTC,0.14999999999999999,Concept,81,2980,123,True
Real_BTC,BTC,0.14999999999999999,Concept,82,3011,93,True
Real_BTC,BTC,0.14999999999999999,Concept,83,3041,92,True
Real_BTC,BTC,0.14999999999999999,Concept,84,3072,67,True
Real_BTC,BTC,0.14999999999999999,Concept,85,3102,71,True
Real_BTC,BTC,0.14999999999999999,Concept,86,3133,67,True
Real_BTC,BTC,0.14999999999999999,Concept,87,3164,53,True
Real_BTC,BTC,0.14999999999999999,Concept,88,3194,64,True
Real_BTC,BTC,0.14999999999999999,Concept,89,3225,106,True
Real_BTC,BTC,0.14999999999999999,Concept,90,3255,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,91,3286,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,92,3317,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,93,3346,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,94,3377,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,95,3407,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,96,3438,488,True
Real_BTC,BTC,0.14999999999999999,Concept,97,3468,461,True
Real_BTC,BTC,0.14999999999999999,Concept,98,3499,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,99,3530,399,True
Real_BTC,BTC,0.14999999999999999,Concept,100,3560,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,101,3591,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,102,3621,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,103,3652,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,104,3683,-1,False
Real_BTC,BTC,0.14999999999999999,Concept,105,3711,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,0,516,267,True
Real_BTC,BTC,0.14999999999999999,Eco,1,546,243,True
Real_BTC,BTC,0.14999999999999999,Eco,2,577,204,True
Real_BTC,BTC,0.14999999999999999,Eco,3,608,175,True
Real_BTC,BTC,0.14999999999999999,Eco,4,638,151,True
Real_BTC,BTC,0.14999999999999999,Eco,5,669,184,True
Real_BTC,BTC,0.14999999999999999,Eco,6,699,158,True
Real_BTC,BTC,0.14999999999999999,Eco,7,730,243,True
Real_BTC,BTC,0.14999999999999999,Eco,8,761,212,True
Real_BTC,BTC,0.14999999999999999,Eco,9,789,244,True
Real_BTC,BTC,0.14999999999999999,Eco,10,820,202,True
Real_BTC,BTC,0.14999999999999999,Eco,11,850,209,True
Real_BTC,BTC,0.14999999999999999,Eco,12,881,188,True
Real_BTC,BTC,0.14999999999999999,Eco,13,911,158,True
Real_BTC,BTC,0.14999999999999999,Eco,14,942,128,True
Real_BTC,BTC,0.14999999999999999,Eco,15,973,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,16,1003,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,17,1034,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,18,1064,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,19,1095,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,20,1126,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,21,1154,480,True
Real_BTC,BTC,0.14999999999999999,Eco,22,1185,446,True
Real_BTC,BTC,0.14999999999999999,Eco,23,1215,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,24,1246,389,True
Real_BTC,BTC,0.14999999999999999,Eco,25,1276,360,True
Real_BTC,BTC,0.14999999999999999,Eco,26,1307,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,27,1338,298,True
Real_BTC,BTC,0.14999999999999999,Eco,28,1368,226,True
Real_BTC,BTC,0.14999999999999999,Eco,29,1399,188,True
Real_BTC,BTC,0.14999999999999999,Eco,30,1429,161,True
Real_BTC,BTC,0.14999999999999999,Eco,31,1460,129,True
Real_BTC,BTC,0.14999999999999999,Eco,32,1491,98,True
Real_BTC,BTC,0.14999999999999999,Eco,33,1519,75,True
Real_BTC,BTC,0.14999999999999999,Eco,34,1550,77,True
Real_BTC,BTC,0.14999999999999999,Eco,35,1580,136,True
Real_BTC,BTC,0.14999999999999999,Eco,36,1611,422,True
Real_BTC,BTC,0.14999999999999999,Eco,37,1641,477,True
Real_BTC,BTC,0.14999999999999999,Eco,38,1672,447,True
Real_BTC,BTC,0.14999999999999999,Eco,39,1703,416,True
Real_BTC,BTC,0.14999999999999999,Eco,40,1733,383,True
Real_BTC,BTC,0.14999999999999999,Eco,41,1764,355,True
Real_BTC,BTC,0.14999999999999999,Eco,42,1794,314,True
Real_BTC,BTC,0.14999999999999999,Eco,43,1825,283,True
Real_BTC,BTC,0.14999999999999999,Eco,44,1856,263,True
Real_BTC,BTC,0.14999999999999999,Eco,45,1885,233,True
Real_BTC,BTC,0.14999999999999999,Eco,46,1916,203,True
Real_BTC,BTC,0.14999999999999999,Eco,47,1946,238,True
Real_BTC,BTC,0.14999999999999999,Eco,48,1977,208,True
Real_BTC,BTC,0.14999999999999999,Eco,49,2007,178,True
Real_BTC,BTC,0.14999999999999999,Eco,50,2038,157,True
Real_BTC,BTC,0.14999999999999999,Eco,51,2069,121,True
Real_BTC,BTC,0.14999999999999999,Eco,52,2099,90,True
Real_BTC,BTC,0.14999999999999999,Eco,53,2130,99,True
Real_BTC,BTC,0.14999999999999999,Eco,54,2160,133,True
Real_BTC,BTC,0.14999999999999999,Eco,55,2191,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,56,2222,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,57,2250,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,58,2281,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,59,2311,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,60,2342,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,61,2372,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,62,2403,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,63,2434,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,64,2464,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,65,2495,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,66,2525,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,67,2556,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,68,2587,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,69,2615,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,70,2646,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,71,2676,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,72,2707,338,True
Real_BTC,BTC,0.14999999999999999,Eco,73,2737,255,True
Real_BTC,BTC,0.14999999999999999,Eco,74,2768,240,True
Real_BTC,BTC,0.14999999999999999,Eco,75,2799,199,True
Real_BTC,BTC,0.14999999999999999,Eco,76,2829,199,True
Real_BTC,BTC,0.14999999999999999,Eco,77,2860,230,True
Real_BTC,BTC,0.14999999999999999,Eco,78,2890,202,True
Real_BTC,BTC,0.14999999999999999,Eco,79,2921,169,True
Real_BTC,BTC,0.14999999999999999,Eco,80,2952,245,True
Real_BTC,BTC,0.14999999999999999,Eco,81,2980,202,True
Real_BTC,BTC,0.14999999999999999,Eco,82,3011,220,True
Real_BTC,BTC,0.14999999999999999,Eco,83,3041,211,True
Real_BTC,BTC,0.14999999999999999,Eco,84,3072,183,True
Real_BTC,BTC,0.14999999999999999,Eco,85,3102,184,True
Real_BTC,BTC,0.14999999999999999,Eco,86,3133,141,True
Real_BTC,BTC,0.14999999999999999,Eco,87,3164,122,True
Real_BTC,BTC,0.14999999999999999,Eco,88,3194,134,True
Real_BTC,BTC,0.14999999999999999,Eco,89,3225,373,True
Real_BTC,BTC,0.14999999999999999,Eco,90,3255,345,True
Real_BTC,BTC,0.14999999999999999,Eco,91,3286,315,True
Real_BTC,BTC,0.14999999999999999,Eco,92,3317,318,True
Real_BTC,BTC,0.14999999999999999,Eco,93,3346,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,94,3377,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,95,3407,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,96,3438,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,97,3468,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,98,3499,-1,False
Real_BTC,BTC,0.14999999999999999,Eco,99,3530,345,True
